tag,region,model,horizon,mae_mean,mae_std
PCSBIG,Jumeriah Beach Residence  - JBR,Naive-12Mean,14,3.2701174490107108,0.9540117436382308
PCSBIG,Jumeriah Beach Residence  - JBR,Naive-12Mean,18,3.7394302328777242,1.0674809053980823
PCSBIG,Jumeriah Beach Residence  - JBR,Naive-12Mean,22,4.154263508610859,1.2959886042423119
PCSBIG,Jumeriah Beach Residence  - JBR,Naive-12Mean,26,4.468773530060999,1.7007117578484192
PCSBIG,Jumeriah Beach Residence  - JBR,Naive-12Mean,30,4.5560664544275795,1.9475796630540019
PCSBIG,Jumeriah Beach Residence  - JBR,Naive-12Mean,34,4.608709848919872,2.2071054823074836
PCSBIG,Mudon,Naive-12Mean,2,0.8663495290212498,0.4919693330601267
PCSBIG,Mudon,Naive-12Mean,6,1.151743234386807,0.6837922682580655
PCSBIG,Mudon,Naive-12Mean,10,1.4054834203872912,0.9092114882242474
PCSBIG,Mudon,Naive-12Mean,14,1.6806275121205423,1.1517314856913543
PCSBIG,Mudon,Naive-12Mean,18,1.9548626474347928,1.3805340853510801
PCSBIG,Mudon,Naive-12Mean,22,2.201332850106307,1.6254709142759203
PCSBIG,Mudon,Naive-12Mean,26,2.4334715260936415,1.8435878597478654
PCSBIG,Mudon,Naive-12Mean,30,2.641398895079602,2.0441208514390463
PCSBIG,Mudon,Naive-12Mean,34,3.0561540944249384,2.2617197843386982
PCSBIG,Palm Jumeirah,Naive-12Mean,2,4.061794577338597,1.169205281044284
PCSBIG,Palm Jumeirah,Naive-12Mean,6,4.840819597062643,1.8211510045784085
PCSBIG,Palm Jumeirah,Naive-12Mean,10,5.143715615673169,1.8945234677200127
PCSBIG,Palm Jumeirah,Naive-12Mean,14,5.245064879179979,1.8694077071535153
PCSBIG,Palm Jumeirah,Naive-12Mean,18,5.397002541330581,1.689315139228602
PCSBIG,Palm Jumeirah,Naive-12Mean,22,5.695892000743177,1.8369181389548446
PCSBIG,Palm Jumeirah,Naive-12Mean,26,5.973586013317209,2.5169225932872266
PCSBIG,Palm Jumeirah,Naive-12Mean,30,6.095213295607223,3.1703634003198387
PCSBIG,Palm Jumeirah,Naive-12Mean,34,7.134115118035867,2.6619101667165768
PCSBIG,Silicon Oasis,Naive-12Mean,2,0.7229210824140014,0.5143974693256107
PCSBIG,Silicon Oasis,Naive-12Mean,6,0.8342042129903622,0.49902525106127643
PCSBIG,Silicon Oasis,Naive-12Mean,10,0.8851996817084459,0.46615578084651876
PCSBIG,Silicon Oasis,Naive-12Mean,14,0.933594151161002,0.49463695764560783
PCSBIG,Silicon Oasis,Naive-12Mean,18,1.065761330420335,0.501159074475473
PCSBIG,Silicon Oasis,Naive-12Mean,22,1.1926879032844828,0.5212000496366455
PCSBIG,Silicon Oasis,Naive-12Mean,26,1.2251654236284528,0.5970943478054538
PCSBIG,Silicon Oasis,Naive-12Mean,30,1.2628464137657809,0.7006014652534008
PCSBIG,Silicon Oasis,Naive-12Mean,34,1.378383031295388,0.8048695104343199
PCSBIG,The Greens,Naive-12Mean,2,0.8586403095027174,0.6115313580590689
PCSBIG,The Greens,Naive-12Mean,6,1.1861190463101279,0.9265009721783183
PCSBIG,The Greens,Naive-12Mean,10,1.4796488680021747,1.2577209335639268
PCSBIG,The Greens,Naive-12Mean,14,1.7631221099575771,1.5643672001935243
PCSBIG,The Greens,Naive-12Mean,18,2.023926634793536,1.858695107048277
PCSBIG,The Greens,Naive-12Mean,22,2.2968077382362155,2.1662391434080064
PCSBIG,The Greens,Naive-12Mean,26,2.590690034654821,2.4292214844379854
PCSBIG,The Greens,Naive-12Mean,30,2.937584947745301,2.6533429089429537
PCSBIG,The Greens,Naive-12Mean,34,3.3558834699226234,3.0381529463767167
